Impurity Size (µm²),Impurity Spacing (µm)
,47.231175912793944
,78.83395215659877
,30.937018578455927
,101.53802453845596
,113.76065746849926
,165.34751825267386
,55.79949475271881
,44.6171673859154
,154.02552666872683
,30.934311041498294
,67.74177493604908
,34.72302469449589
,78.12891306357962
,127.015392883375
,109.51114598479849
,126.91539714101427
,77.76088296723279
,84.97030795814489
,157.3576172594443
,148.63034644256632
,44.49724905534519
,110.99680720397514
,121.38690741241426
,190.54823139799583
,74.48813598408756
,132.39463683171203
,107.17413185008782
,190.90724878060576
,152.10763969687684
,156.98999839221918
,103.60772462282807
,37.9578337746836
,98.76845363758301
,51.11977091063083
,39.20587069275396
,55.75022176420651
,34.65714253435208
,91.00944436599111
,129.63934775492123
,133.78667419238
,102.49622646995049
,38.846387249739465
,120.41018458082785
,73.31539330587981
,132.5656529040323
,27.819182919122788
,93.38401660510804
,111.64829706293628
,126.09043766934057
,62.41178497403427
,43.28500254781929
,83.54367963876636
,34.49808255311549
,124.59728763742574
,44.58580719447625
,122.58857732022416
,74.94442526975392
,48.95902787789012
,118.65087046224231
,24.32381729015337
,18.77956535407021
,48.78816792804802
,61.78885905572082
,72.37931389559107
,112.98697654695965
,144.28610552707983
,26.51970226040338
,10.689011387657775
,133.85979188839886
,61.840175581536734
,55.869750044285375
,53.95794489400853
,93.34236213573452
,116.70041518208262
,88.84901029893099
,101.4679960184126
,92.82141852823243
,82.23842322509135
,123.51782800768248
,126.74601663835941
,54.092005249922174
,77.67235319146052
,108.9730772027535
,158.78643048244504
,44.311071289213245
,120.15813710597729
,86.35145748030702
,159.05377417017547
,132.08999236642006
,153.7426787528684
,89.70873580851811
,58.81053907967583
,77.32537244517127
,23.13132460482821
,95.19197499367975
,62.62724903907266
,119.00830745829136
,172.2445757187484
,146.87829788340446
,54.33768012616901
,88.27995826172925
,87.93060862574558
,33.29362753539548
,149.63725304717434
,63.407091482323075
,142.74649992118077
,130.1251991236485
,97.53331289059258
,36.74217061575797
,64.02488598800903
,39.11496930962687
,62.54845379952331
,107.80396183217232
,51.647709803161874
,147.41954572859999
,73.08215356990912
,2.6087467595520377
,95.05734909253013
,57.16806505717389
,54.82063996205699
,2.787437037672374
,111.59028437549752
,75.20290446969776
,152.18473397449526
,154.77061856346813
,25.695072645537696
,44.65085219582308
,146.95003168822575
,111.619390103189
,92.88232329173609
,105.01924538097451
,142.70541747799706
,146.00266904694035
,107.0716326004013
,52.88297611644691
,142.14888315533048
,122.58186541660876
,93.28615902204174
,137.31639832955193
,103.5889052063296
,59.463100445243654
,136.47945686804917
,139.17341172695566
,56.25541695356196
,146.74120499662288
,104.76944275015266
,139.0207088150964
,145.6188926294502
,188.28152512740087
,117.8356756903218
,109.9026070454774
,96.57281733451299
,73.66027348033492
,63.13422688575695
,122.3336943375362
,167.97812588624296
,157.12111702663367
,64.56274471892134
,78.02269295354817
,110.40019751852715
,56.024857763895525
,158.3199111205769
,42.7859890986177
,132.3912988209864
,137.89737572469687
,119.45008956071125
,24.8999692487414
,41.0162399878701
,44.78381648474201
,63.01044589162607
,127.20071765910484
,28.637657990773864
,152.70627327158923
,86.63806928818458
,20.607344811429527
,115.91682002246468
,54.735775088943235
,50.52589701373178
,20.44724190510909
,94.27123212022966
,87.16163973219193
,150.04509674328435
,166.1325994886059
,14.929188323656662
,37.57693238281839
,157.19447447287826
,94.27593081385663
,91.05411526925728
,91.53105182796872
,132.34957919469787
,149.1592071105529
,114.39119965146129
,63.80414833289639
,131.84077124834303
,119.46121653598107
,115.45188773450529
,148.38013316494707
,93.1959478386172
,77.77205624259219
,140.3608438902678
,159.6567531155206
,62.84654937869571
,151.20832874045368
,111.93657100484444
,159.5986193784323
,155.670447990251
,189.10127567946736
,121.0752303321716
,96.12679157552876
,103.10810059472725
,85.84921206996903
,130.39165936664833
,144.19438857836067
,179.94410338753175
,133.65665488779788
,60.085916922572416
,175.06312614358927
,124.53701747805579
,176.32530431172466
,32.0453918772172
,93.57656187223576
,156.0190320569778
,181.42558648673648
,83.55227857545582
,36.51964378787646
,112.91220679340641
,85.69686404313637
,180.19436524911066
,51.80584561535466
,161.21520594326418
,129.77861724386614
,92.59310979263483
,174.33991282198966
,76.52580118879386
,71.63755363694256
,92.4116519193838
,37.27006162484434
,126.47259794475671
,135.81824558010754
,191.36551879721773
,70.91209241996158
,66.38496576075633
,180.01391290949937
,37.15455176247876
,93.45443212264836
,53.16872478375932
,93.5408511110195
,151.71033256851874
,135.5485537278573
,133.49367638017893
,93.30565350112039
,108.45760067732348
,178.60223854841442
,174.6687853085754
,66.33701712283118
,133.3361818830516
,146.559655339328
,214.4106027855955
,98.8838434051097
,157.4476166447329
,133.212701866225
,214.7028881484306
,178.09027108839936
,179.2431368491466
,129.16200149863857
,54.47047929846933
,124.79746062468644
,59.266730420268665
,110.00238631373324
,99.18165663760841
,116.78633302925287
,40.092079406306155
,102.42278045881095
,68.57080169178337
,98.32166693590813
,61.9753492715538
,87.51730892148473
,77.43179477991265
,105.02655010315861
,88.02233002216353
,77.91058361103998
,101.27898100068846
,0.15986281399935506
,97.17218135688805
,77.62874297740488
,90.09287078304608
,45.47805221816658
,61.647597000174876
,95.18556718026397
,10.334334667291635
,15.879591066676282
,61.54380038887337
,78.67477459381146
,41.189806993191496
,89.55895183580012
,109.62952725888827
,48.24573995328568
,27.959264023591555
,99.25491452575855
,78.78733188993479
,30.414649754665405
,61.23464023828626
,87.47958520913741
,86.02823006312242
,54.35182579968648
,115.21476807669029
,86.87037669781913
,60.23409722552857
,103.73733259439149
,92.09552318937071
,52.23322482264081
,56.749963644644005
,77.33761221802598
,131.1422989339496
,16.633644094034686
,88.29256214695252
,51.84601683407698
,131.59539238741397
,97.50224694621176
,126.53662143281285
,57.99797870847578
,65.97377156874661
,42.790787445994646
,68.35264692276955
,52.77976489860021
,171.40820980234284
,70.50185333848182
,123.91171068085136
,114.01142745803551
,46.75511944754927
,115.25163159939136
,79.02045472097657
,28.522812158130662
,120.08316320148742
,147.18502524322713
,133.2191420389018
,158.11962696049073
,59.39709206343073
,98.15016244488598
,135.5011597146189
,31.700439027757934
,62.24971054453802
,118.53727721196549
,107.04917427956646
,68.48811389204937
,73.55834409755732
,118.46462688785788
,107.34169617183453
,55.81069314170883
,44.18288782949389
,64.80314202825878
,107.4838677652475
,86.63524804470045
,52.839637454274936
,107.50111073986443
,37.21867064612096
,84.49901685117072
,79.0039012818843
,27.02749693927026
,22.811754853755808
,169.58531761639048
,78.46827350561493
,33.67852329849321
,121.62255572982701
,51.34859298572508
,69.1817363387008
,85.89356449160483
,18.094258432329315
,125.22954542795898
,62.87355213873423
,29.189081121734898
,23.09496674080825
,126.19203392168095
,50.83528610542734
,70.16516889011804
,1.3013973253809898
,86.8082013623386
,26.105843700079195
,103.4127344974562
,226.5720349730727
,93.16355721595772
,192.03339165482097
,175.74861057342548
,92.4757585305864
,144.21319822780242
,53.55995811092423
,86.73675330102799
,188.43573955244037
,191.98139884946127
,162.87856509251728
,210.071369959591
,110.06142231060343
,165.84716235587624
,170.95122369533192
,68.9949054828716
,129.13258818713373
,171.02556985739622
,175.3936521491058
,115.22134465828218
,118.29953009232
,170.90511470435266
,109.0418507899437
,122.4269698271418
,24.171609276929733
,113.54663462397893
,153.5992838380816
,130.60304992496904
,103.43566865776688
,109.19332579197031
,79.59189489423842
,91.28302248196216
,53.58389144812236
,55.651968048218656
,91.08878411629796
,225.06631510061757
,53.57255569353738
,49.76935369230722
,189.92850147517862
,108.09650115091898
,80.542183752706
,151.9389689035605
,62.70302645091443
,190.57412424341518
,120.89744640352615
,63.7321509139009
,91.44577759149917
,191.64553613098542
,101.84086300192313
,43.67261546864133
,68.7267144301889
,89.72977482591513
,93.20924931263694
,192.61781432172333
,121.27648437800163
,116.18385387939708
,130.02853296273696
,11.476959907236143
,160.55877135448236
,129.57827890325675
,24.478557920657128
,107.4257718638954
,180.66937439279738
,177.07002531697967
,184.04186400188365
,99.3393844556324
,78.6466056519959
,176.21085245282413
,34.42438615768088
,74.7315344208857
,147.28639748420395
,94.75087858586608
,109.50333658561132
,115.04274938357145
,147.27345310440205
,159.62582423617204
,71.73135405819343
,82.50524672177956
,12.028540694092243
,143.388034311607
,126.68474746663664
,0.07368176369201306
,159.78280395826965
,87.06868059492153
,136.86752074481015
,129.5676284069059
,48.18778229935186
,45.04039455361144
,190.4964331169424
,129.0846206593241
,85.25095284197431
,111.1538417393748
,10.900715686473943
,121.64442899167766
,95.44384969137819
,44.08072150642868
,93.12250679417541
,94.43058344469675
,39.77341714143404
,47.51273650487662
,94.35952091293879
,1.9445448040643067
,80.08154382897789
,53.741407193780134
,139.39900842640955
,56.48275780727299
,141.040559357245
,103.13507730175468
,62.813912484490544
,197.15931934558606
,105.65292748632302
,195.71764089620044
,179.041010362991
,115.7124337625338
,50.397575459206465
,97.3691457414593
,20.750177908161845
,116.71472791780165
,136.67413316426055
,82.00177049358875
,198.12630616266614
,118.13069413497327
,55.66925143690076
,119.45758438378692
,111.48773025362837
,108.94268286839068
,55.80013016893211
,158.44872297022528
,122.10234120133849
,206.29939023214956
,198.7729969833387
,76.00981078202418
,97.90987493415817
,192.68553373593997
,158.44389637341513
,147.13598182967993
,155.89279895085753
,195.676134333559
,198.15347576006164
,157.01895870883013
,2.280936222215452
,195.14093782945105
,176.88200786981434
,110.2479906955663
,182.26036976061064
,156.386238300332
,97.74848871896249
,188.31271480357367
,161.27264496039365
,108.7024293143008
,198.05241130846827
,154.91141887537555
,160.69647091829657
,191.6338009013464
,241.32255028948376
,170.29801779262272
,160.55991857103183
,147.44823933167316
,142.4224963274171
,104.18172645668851
,116.86014367228277
,51.40219997544435
,54.67752210475245
,96.9840582896198
,145.09383986866385
,100.58210751967967
,70.23747674552031
,122.34971998105227
,40.003810445249094
,135.77975934724822
,77.7958813934721
,101.13258899500786
,84.24298386328584
,86.3877535724824
,135.0383704396623
,36.54170450208255
,35.740383336624774
,86.22972641238637
,40.64101095651576
,79.00277071981057
,79.58522016478501
,132.98703305930064
,65.08292773771382
,43.63328924815758
,121.34395735356625
,40.7774427497212
,34.21147015237095
,21.154960095792624
,54.636030748173546
,91.79626199182928
,78.17581123075371
,139.92554924569026
,54.100396564355236
,49.97978509580427
,143.82775684716285
,117.00903140517003
,15.353620283612702
,96.79313335411888
,86.4737568259945
,169.24533624435574
,56.709977108985306
,97.37588527243948
,76.03962933053404
,169.79969248816687
,119.3783348920572
,122.4251571579847
,69.29622537546696
,25.887533498816357
,68.4844597002034
,54.65642410502781
,125.01290676924299
,143.6630080637436
,186.4814650036737
,114.49579134900671
,12.85160021875463
,121.92368607663751
,149.67139394211068
,106.34078781254196
,102.500432733565
,40.3784072005927
,138.97259720402008
,137.1027194056504
,64.06534401626324
,90.21613540185248
,21.95893253577703
,106.8243105926654
,109.51550958341336
,90.35256704059043
,178.99219796915722
,70.81888812426374
,167.94151021794548
,117.32347126709013
,106.1320937291059
,109.82033184877734
,116.23125336402741
,179.08223956892834
,123.68196844121164
,163.48563869234138
,186.44821344963154
,144.1428881108917
,101.63637775189443
,100.8831731170404
,185.82745318554484
,147.99620580533275
,7.269807006198484
,105.43477964405982
,154.38302438669845
,45.6881989563611
,134.24108747448713
,58.2595450809119
,85.79709816565381
,139.7541605171465
,100.92609857314471
,57.62973176925724
,116.0682544298696
,187.62792989961002
,123.42902489971851
,168.2999707308443
,98.92869279376681
,135.04639485526891
,92.52710733161348
,155.74123933818544
,117.76647145912963
,64.59741039147166
,67.95694558945227
,96.1672436762408
,57.84538457910701
,68.56918600898491
,78.04283069757552
,84.66224309264206
,138.0018640090999
,56.11452776000113
,35.62428121768609
,63.394227337639116
,68.0797413717282
,68.46072066367591
,35.766419859149686
,134.93371517088843
,60.82439370836712
,153.3721219919382
,135.9718099604693
,53.771095559278024
,63.737232461499666
,130.0952420658144
,134.99338788966278
,97.46797954847575
,123.78550752956241
,155.70252769024913
,139.7944197776185
,96.88352042762261
,60.64183371470493
,155.10141522974993
,126.61277329204351
,60.16299311083224
,119.57263686568449
,118.532058390831
,34.93858525781943
,129.64896970855892
,107.54893606955305
,55.038850556301206
,138.56805575311017
,95.00544983846667
,107.28646789966423
,129.10513175484795
,184.02916282814203
,113.0447774057919
,128.78957718256888
,88.53920228556767
,158.66710496356097
,121.00405437415994
,20.91737464811465
,116.83357731919179
,182.35910413749892
,175.7572613689124
,187.52994598791932
,98.47532681585749
,88.53558592353329
,175.89612163060835
,23.73687296305505
,79.05772918359146
,149.85050575157686
,103.93562428330803
,108.52431694756082
,114.00872503527425
,149.8238226276387
,154.0826286624112
,75.21781708612511
,72.18888321756565
,21.21666428753191
,144.18217704348154
,126.19524953444419
,11.47907494282354
,154.24239055789147
,82.89685588537701
,131.2326365230095
,120.99588157987534
,37.815124225905926
,44.164739020954805
,195.08658234967092
,120.53762817121392
,77.59644859917618
,120.30887509672549
,20.233103008319038
,115.90001655786206
,101.04127167129231
,35.14712281634672
,104.38766839941054
,95.48982529081019
,29.22789784407065
,46.66480837917682
,105.61363229786647
,10.40523587599836
,68.69742853667721
,47.86901268607057
,133.44124325624182
,55.69818844114973
,100.11952980035774
,137.8047515963686
,150.53333057649138
,57.45952022222425
,18.85871226771697
,85.05751827630463
,61.815500918839945
,151.31181110241863
,28.391399590004326
,146.93954608331373
,102.49751306367932
,60.824339236015305
,144.12498987363082
,51.73795977822383
,46.26253550370726
,60.64164202021253
,53.36946398096873
,100.13922140249026
,130.8697232463481
,171.31986247044264
,38.8667757116642
,37.50641361405619
,160.63132258285472
,53.34523436456134
,78.47320318239662
,56.68846017798419
,100.07878656615657
,139.65394571769784
,115.51874726416698
,105.19836711506647
,99.67178699545457
,100.77678667776011
,147.47618178549334
,153.91925011829193
,63.89061920058901
,103.20336546247557
,132.7990042834155
,185.37438287347533
,72.0572962560619
,144.00402684854507
,113.04713296704317
,185.57872175064247
,158.8146014077205
,173.371218608871
,113.95694738118563
,60.40082359711695
,104.11689796620445
,106.66070285426375
,186.49299877343563
,154.08548213434227
,117.68058834985106
,176.92560392392332
,87.49782613602622
,170.59672591537137
,128.3492503338717
,98.62098135668921
,123.19082857373887
,140.92592195977028
,174.72347546454588
,88.00887275625402
,88.76911122220861
,140.77127142567744
,56.9256101321987
,116.695738297346
,54.95286966786451
,141.40230131733395
,119.74315284392134
,98.13128997854992
,129.62702411330287
,57.06531868213788
,62.85292416577579
,43.50647766649825
,0.041734082491367785
,84.94625753829835
,98.30758955264268
,194.6013212707981
,0.6548845067959883
,45.372294814558586
,186.40894946069804
,129.93319896036695
,39.332964410654014
,141.53726840390755
,85.8644352672968
,201.10691889657159
,102.97604558054346
,93.27417730973215
,97.26739135562212
,201.93236495189305
,127.68018931746171
,94.70864383245804
,78.46568096083917
,40.348601196850325
,93.89553306508074
,108.00135302918233
,162.12521832523336
,154.84456372098967
,168.465373106256
,77.58490445042526
,81.92546951205453
,155.03292954069147
,22.615312600549142
,61.747621241101164
,130.2012229440751
,94.76009880896918
,87.61828215637118
,93.09767506766693
,130.1652717851955
,135.1499185953521
,57.048722923086366
,63.805016503625396
,36.43767915480353
,123.62289500297128
,105.33104375484682
,24.542385991844977
,135.30701805371334
,62.81524963915733
,112.3889713852199
,106.64713163682181
,31.930013930597532
,23.509771190466473
,177.0250346283131
,106.13697478052715
,61.686226030981665
,110.71147513711173
,23.307254826216138
,97.16987935442972
,84.92311270556824
,24.082859289872637
,103.99528255114646
,75.18586160977067
,25.75904689082354
,25.979040603979914
,105.09613533582528
,22.546057172496738
,73.29693264750274
,29.414621049642104
,114.93566461357527
,34.93662182724167
,132.4579425733057
,157.7678134627873
,118.21294339890291
,105.12054663041913
,29.521659735512586
,147.80966128006378
,130.57090082903696
,63.30424482363766
,99.69375089471086
,13.261854699383711
,110.49356728031567
,113.70610027117839
,99.81839261069875
,182.91944388370285
,69.82279080945389
,164.26583682595984
,107.60893885490204
,113.96732769303628
,115.4092271439125
,107.46826069418748
,183.01856474646289
,123.6992910253276
,166.24738048100264
,186.46156334912197
,138.59940184263476
,97.40058290379687
,113.45228528226805
,185.84287720726624
,146.26409409189444
,5.581933735200174
,96.8814631076581
,156.19683781649687
,48.96291445598111
,128.95883642797898
,45.565420088192994
,88.47844980004794
,133.61399662237628
,96.9905333935011
,44.985207622070725
,107.47519655825289
,181.29407787769696
,119.72472884345365
,170.94547827303842
,96.12281418006926
,47.09780484441819
,29.847833131852138
,87.89957617879456
,144.41143291076406
,31.751247307857767
,177.41130024447287
,108.44612637403931
,35.338330812419315
,131.0722383213004
,79.5984408768428
,75.27467962868297
,35.284481454080385
,110.8277303157926
,109.74632933574469
,174.57590074327481
,189.27107200344093
,39.82547501350533
,62.187012169567936
,180.74231570629587
,110.80257065012346
,115.80669761198024
,111.8206555746005
,154.04382137708052
,174.0383711310838
,138.656061233699
,50.4610339744187
,153.56727557443605
,143.90824421888618
,127.84747423826417
,171.60105160039765
,115.39019605573519
,96.18956059457743
,165.19238144838093
,175.27005839625187
,86.93963936442869
,176.00146572751
,136.2267336000532
,175.05834998799537
,179.2820770985769
,213.94206538314566
,145.93042629061154
,116.0899367022756
,127.4970808484664
,76.66274692292133
,77.75211090433223
,161.70238837752348
,15.368137354946658
,164.9168907211142
,115.16092495403002
,61.45024269088934
,152.71274806485988
,67.57865485018822
,62.03501420490434
,61.28144643218501
,67.27683119487352
,113.62187935129573
,149.72818342709516
,187.52558182891764
,43.83228307300414
,51.151890113946486
,177.14316506783553
,67.21874387036017
,96.76890144423407
,74.18663711414055
,117.6404991324453
,158.03178797205948
,132.1293826123854
,97.295532750985
,117.26387462866968
,119.61603779090723
,154.19498137943552
,169.94276942984817
,82.41558308086692
,112.49248876873207
,150.93337808702734
,195.31503317581067
,85.80937454329765
,162.14779962761887
,129.63313273439107
,195.4081477570614
,175.37485753414018
,192.20549017899003
,131.91971776724333
,77.49825950117538
,120.60999169910416
,101.1898739088637
,135.48549789777815
,61.30048774244398
,186.30477086755508
,109.39679638195477
,39.73598282412384
,119.68177381002667
,94.92030834074751
,91.80664528923693
,39.8257889231775
,138.0419802450525
,112.4345806963175
,190.6690628256995
,191.1961009609937
,57.37366275281987
,79.99149273240336
,184.1121523116933
,138.03299318634777
,131.22531216672613
,136.3120509079993
,176.88393802629415
,185.10729406346874
,145.6800170674778
,20.64386403004589
,176.36426898382345
,160.67851728403667
,113.04149300318873
,174.09192398302898
,137.6317374366465
,91.69292053730531
,175.55223463741393
,163.1589316846301
,95.32411575447206
,185.74554768681415
,143.42979134514167
,162.7395458140719
,182.8945652668915
,227.3405679574301
,156.9488746196707
,140.89209577193355
,135.4138309704263
,97.29850003575449
,77.47750967999738
,90.23188872847784
,45.60724989314854
,61.56344887597238
,95.29068010176071
,10.175484438426508
,15.72073558384535
,61.45931864853849
,78.5585726621185
,41.32944609791925
,89.63676704798777
,109.78848433120339
,48.119986282734324
,27.81018939439894
,99.41264027117305
,78.67096296352096
,30.476027943028168
,61.14435541693974
,87.46007011137534
,86.15348865233548
,54.50774148211296
,115.14520896293969
,86.85108017300362
,60.293809253397455
,103.82448014010295
,92.25491252894948
,52.174009751423355
,56.82985369749915
,77.46920091303402
,131.27213023643822
,16.71569387655231
,88.42672279758922
,52.0020065856977
,131.7243328694685
,97.65970765818065
,126.6423156326733
,58.12788370729976
,65.88684607890032
,42.94704454143936
,154.10118767149564
,104.1233546483948
,51.73115232196555
,109.49802798925185
,18.704759977645075
,104.82538279449909
,109.11420561356614
,109.58268544400664
,175.6462129047301
,56.7880463396765
,141.80707525302293
,78.21670247816931
,118.55295567845427
,114.13930004561007
,78.68468712268438
,175.7649156383575
,109.25203953873068
,156.61353094424885
,170.56941597781724
,113.47451903574441
,75.4492311677164
,134.3943632843772
,169.9639436397051
,127.63381496033107
,34.08305358566739
,68.36498991577433
,144.67481269218874
,49.556639685613874
,104.375319092378
,34.22421837761788
,81.92659983736257
,107.67650759926202
,75.62572360415372
,34.56222168287131
,78.84124143934581
,154.72028325697426
,98.0262321592128
,160.9511279350935
,77.02380782463304
,166.9923737376954
,110.18623624991497
,49.17578603877951
,143.7570490052848
,67.57596818742807
,62.219777313148015
,49.02148025995932
,80.77207638733579
,109.52320569920276
,156.1291733785533
,186.12789640292078
,35.76320758089279
,49.702198388305895
,176.28449038958613
,80.72956215983541
,100.3485509058792
,85.00835420840598
,128.3082802357177
,161.28614672103615
,131.79852053161952
,81.93706965017182
,127.88864493768011
,125.53666745618574
,143.91866742994733
,168.38130436473054
,91.3236763937709
,104.55169809147321
,153.50655975796784
,187.1285187608373
,82.63713041738552
,164.67604098617915
,129.2907285402859
,187.13164633791803
,174.60522489214523
,197.7239342843444
,134.20200048392746
,88.78376844337595
,120.23223792180585
,82.58163118804616
,147.21806209743193
,117.33956748718025
,99.67407099450763
,104.87425911304766
,147.16297128277353
,135.88186260698302
,77.25609753149888
,48.47267334444673
,44.953479761172446
,137.9965256989436
,117.81743459832376
,34.4484805147853
,136.04476942307846
,68.7040092522411
,113.12170970119672
,98.61579000246981
,14.158468563079786
,41.19626892729787
,196.18325391311382
,98.18929931455352
,57.0437777931582
,133.32075884377954
,39.78709245965194
,97.82346064980162
,106.22411323231238
,14.703261276077832
,124.30132198698851
,91.32025787604033
,5.527745253755228
,43.23043572093312
,125.462098335891
,32.847053390427035
,50.73302508579643
,32.998835787426636
,114.76623271850248
,50.893990233272724
,73.80123663132868
,51.82145123512284
,53.54990550792805
,58.176876811198824
,73.81232580569309
,123.92580223628082
,6.778592161840378
,105.30870619385283
,81.88718229046036
,74.76623362475462
,65.00508874416877
,74.8009575422394
,124.04370613745554
,60.40344002195332
,105.21881888977916
,123.1593015337662
,85.96308324301987
,42.115688959707846
,116.04618225588825
,122.5404518297937
,83.95019250997858
,63.34605254056825
,64.69515793602993
,93.9359996813751
,23.902694783106412
,75.71701726226449
,85.66617374485575
,30.894868179738236
,83.66829624693128
,40.61960654933419
,86.11748637433944
,73.65388612431111
,130.50921436430903
,61.54272517862388
,109.67281716843348
,36.23528495856212
,97.00345691120978
,55.84624849777919
,53.30186840452326
,0.18348885262125458
,109.20487495417308
,75.70139841570486
,151.16477330988187
,155.33165322479948
,23.283930748932363
,42.795213723197136
,147.35841504191157
,109.23243514937799
,91.78923231286115
,102.89889849017742
,140.8847462977819
,145.55260633678287
,107.05144422036508
,54.287631956119
,140.33189615581836
,121.42149433520535
,95.50040927707026
,137.82056544766976
,101.71624007177891
,60.891626732351945
,136.10008022960082
,141.07325706895082
,55.93869614681382
,146.44289208274995
,104.72542855061087
,140.9373046351239
,146.00109990527187
,187.61045436153353
,117.35267334460647
,107.76623572728879
,96.43132245863615
,101.42135619631331
,105.0341210351391
,97.10928320348435
,173.6552973242511
,58.10561851357894
,151.22210650742315
,95.48651271413718
,108.94728838503403
,107.9784998184718
,94.79566493040352
,173.76125223713765
,112.10532461125942
,156.17103306566347
,174.69298759724586
,125.34122482042376
,84.31727261894109
,117.17740510884576
,174.07640335102082
,133.81136989850887
,16.403100968517396
,84.10654959103104
,145.52047828106555
,41.007901640532616
,115.71426483857599
,44.19917392621569
,78.88426588652185
,120.35849684139284
,83.97160298606532
,43.99314843609502
,94.72746346219552
,168.05613703548278
,106.71867640106166
,160.77232314833572
,83.42325514517981
,5.545256402321751
,55.72155576136548
,72.42622715256937
,49.95714663635907
,95.9278032208341
,119.96373606769762
,39.82135506424038
,18.154176688611255
,109.57655485726171
,72.52510272433626
,36.53891400197978
,57.10877475424705
,87.96931364795512
,94.94638740155631
,64.63244546382143
,110.05090156831598
,87.3784377865917
,65.76083954152054
,108.75711602372662
,102.42426751209845
,50.478196226177886
,61.60576678888981
,86.58072701066101
,138.98100265298405
,22.90498218328702
,97.6451111268956
,62.129034940770396
,139.371110399855
,107.81864146751761
,134.36756759840185
,67.20136630015202
,62.03930756876914
,53.08230834644109
,53.16553378958701
,69.47674373324956
,54.88676135918724
,99.61988424915741
,125.50893246739714
,35.71675358523797
,13.229214043618217
,115.11594874708297
,69.56673279686085
,40.53619217612953
,55.56522798952624
,88.72880239876682
,99.84448535715345
,70.15540573637203
,107.58733553879281
,88.15095054496528
,69.18247675533692
,111.7519053632802
,107.96695866433379
,50.392474558890704
,64.7432308530667
,91.63669944492845
,143.31752028201097
,27.308234494270252
,102.74122659368123
,67.65322174569042
,143.67632751647918
,113.3556307276801
,138.70490356292922
,72.26602226458623
,60.55328389772051
,58.610819675988566
,109.02450714527748
,75.69651120587235
,151.05662238864127
,155.32954167084281
,23.10328342166973
,42.640213299231576
,147.34548995338065
,109.05201752160927
,91.6773483242847
,102.72936366614391
,140.7300910027945
,145.48097556465254
,107.00929493252593
,54.42268306149721
,140.17743976434338
,121.30500450580129
,95.63004628472154
,137.8145819246254
,101.55908638144615
,60.956585011837724
,136.03323229194885
,141.17467425798287
,55.878526266608375
,146.38131589801353
,104.68170073972264
,141.04014806007658
,145.98633580231257
,187.5240869842783
,117.27925496408618
,107.59593352815585
,96.38115988808762
,119.04180066918944
,103.64140041764276
,171.53729635678982
,85.92214946052916
,71.22925684817244
,159.6901220714733
,0.16429780159799584
,73.53852064178798
,22.85628823779344
,56.8920550776325
,124.60176289253836
,117.95088688284396
,157.85222403590032
,56.71246617662372
,79.67805426364544
